Course Sections Id,Sec Name,Sec Short Title,Sec Min Cred,Sec Max Cred,Faculty First Initial & Last CSV,Sec Start Date,Sec End Date,Sec Status,Sec Printed Comments,Sec Meeting Info,Crs Desc,Course Types CSV,Corequisite,Prerequisite
98993,MUS-231-B,Theory III,3,,A.Engelsdorfer,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 11:00AM - 12:00PM, Jenson Noble Hall of Music, Room 123","A continuation of Theory II. Covers chromatic harmony and voice leading, modulation, modal mixture, and styles and techniques relating to music of the twentieth century and beyond.  Activities include written exercises, keyboard exercises, composition exercises, and the analysis of musical examples.",PBK,,
98995,MUS-231-D,Theory III,3,,,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 01:30PM - 02:30PM, Jenson Noble Hall of Music, Room 123","A continuation of Theory II. Covers chromatic harmony and voice leading, modulation, modal mixture, and styles and techniques relating to music of the twentieth century and beyond.  Activities include written exercises, keyboard exercises, composition exercises, and the analysis of musical examples.",PBK,,
99534,MUS-346-A,Music History III,4,,M.Batoff,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 08:00AM - 09:00AM, Center for the Arts, Room 217","The first half of the course examines major trends in twentieth- and twenty-first century Western Art Music and American vernacular music. We will observe a weakening of tonality and functional harmony and explore the alternative systems that composers introduced. The influence of non-Western music, pre-nineteenth-century music, and popular music on Western Art Music will also be explored, as will the ways that nationalism, censorship, politics, and advances in technology shape music from this period. The second half of the course introduces students to the music of some non-Western cultures. Taking a case study approach, we will investigate the music of select cultures from Asia, Africa, and Latin America, focusing on the instruments, methods of organizing music, performance contexts, and the significance and meaning of music-making in each culture. We will examine how music helps to express identity and how transmission and globalization affect music. We will conclude by studying a North American musical tradition outside of the Western Art Music sphere, from an ethnomusicological perspective, exposing students to some of the methodologies and key questions of the field. ","PBK,HEPT,W",,"MUS 332, MUS 332L and Mus 345."
99279,POLS-490-A,Senior Project,1,,"M.Engelhardt,P.Gardner,J.Moeller,P.Dos Santos,C.Foster",8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Independent Studies Days to be Announced, Times to be AnnouncedArranged, Room ARR",,PBK,,
99346,SCST-101-C,Elementary Norwegian I,4,,M.Johnson,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 02:45PM - 03:45PM, Main, Room 217","Speaking Norwegian from the first day of class, students learn to apply a practical knowledge, first to their own situation in this country and subsequently to selected aspects of Norwegian culture ranging from everyday customs and manners, travel and shopping, to history, the arts, and education.",PBK,,
99459,SCST-345-A,Composition and Grammar,4,,K.Gronningsaeter,8/31/16 0:00,12/15/16 0:00,A,Completion of ScSt 202 or consent of instructor.,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 11:00AM - 12:30PM, Main, Room 218","This course is for students who have completed four semesters of college-level Norwegian or the equivalent. It focuses on developing skills in speaking, writing, and reading comprehension and offers ample opportunity for individual practice and feedback. Several recent feature films and novels provide the basis for class discussion and writing assignments, while the course culminates in an oral report based on individual research.",PBK,,SCST 202.
98529,BIO-115L-A01,Human Anatomy Lab,0,,S.Fretham,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lab Monday 11:00AM - 01:15PM, Sampson Hoffland Laboratories, Room 153",,PBK,Take BIO-115,
98716,ENG-110-B,Intro to College Writing,2,,M.Drews,8/31/16 0:00,12/15/16 0:00,A,Consent of instructor required.,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 01:35PM - 02:15PM, Olin, Room 209","An introductory English course designed to help students become more fluent, confident, and effective writers and readers.  Focus on strengthening skills in writing college-level essays, including identification of surface errors.  Frequent writing, reading, and individual conferences.  Hours do not count toward an English major or minor.  Students may not earn credit for both ENG 110 and ENG 114.",,,
99081,MUS-430-A,Private Instruction-Lute,1,2,P.Lingen,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors in their fourth year of study. Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Additional fees will be assessed for this course.,"PRIV,PBK,LES2",,
99031,MUS-300-A,Music Ensemble: Collegium Musi,0,,K.Reed,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Music Ensemble Monday 07:00PM - 08:30PM, Jenson Noble Hall of Music, Room CHOIR (more)...",,,,
98494,ART-104-A,Foundations:Visual Thinking,4,,,8/31/16 0:00,12/15/16 0:00,P,Course fee:$35.00 for museum trip. This course is recommended only for Art majors and minors. Students will incur an additional cost on their own of $80.00-$100.00 for supplies.,,An introduction to the basic elements of visual language through a variety of studio projects and media that investigate the relationship of form and content.  Emphasis is on giving effective visible form to ideas. ,"IMAMJ,FA,HE,PBK",,
98468,ACCTG-150-A,Fundamentals of Accounting,4,,R.Nelson,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 08:00AM - 09:00AM, Olin, Room 207","The course provides a basic understanding of financial and managerial accounting concepts, principles and procedures. Emphasis will be placed on the use of accounting information by management, creditors and stockholders. Course coverage includes accounting for inventory, receivables, long-term assets, short and long-term debt, stockholders equity, financial statement analysis, cost behavior analysis, manufacturing operations, budgeting and variance analysis. The prerequisite may be satisfied with a high school accounting/bookkeeping course.","FY,PBK",,ACCTG 110
98470,ACCTG-150-C,Fundamentals of Accounting,4,,B.Cord,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 01:30PM - 02:30PM, Olin, Room 207","The course provides a basic understanding of financial and managerial accounting concepts, principles and procedures. Emphasis will be placed on the use of accounting information by management, creditors and stockholders. Course coverage includes accounting for inventory, receivables, long-term assets, short and long-term debt, stockholders equity, financial statement analysis, cost behavior analysis, manufacturing operations, budgeting and variance analysis. The prerequisite may be satisfied with a high school accounting/bookkeeping course.","FY,PBK",,ACCTG 110
98757,GER-101-A,Elementary German I,4,,A.Steding,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 08:00AM - 09:00AM, Main, Room 112","The basic structures of German. Students will learn to understand, speak, read, and write German at a beginner's level and gain awareness of the culture of German-speaking countries. ",PBK,,
98765,GER-490-A,Senior Project,1,4,"R.Kath,A.Steding,E.Steding",8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Independent Studies Days to be Announced, Times to be AnnouncedArranged, Room ARR","The senior project requirement gives students an opportunity to participate in independent study, to read relevant sources in their chosen area, to develop methods of research and analysis appropriate to their selected topic, and to construct a sustained argument in the language of their major. To enrich their work, students will be encouraged to reflect on and use their study-abroad and firsthand cultural experiences as a means of contextualizing their projects. Assessment includes the paper, the process, and the required formal presentation of the project at end of term. If students have another major in addition to German, they are not required to complete a senior project in both majors. ",PBK,,
98511,ART-306-A,Intermedia Arts,4,,,8/31/16 0:00,12/15/16 0:00,P,,,"This studio course introduces students to the use of video and time-based media as art-making tools. Students will engage the essential skills of digital video art, including production pipeline, shooting, and non-linear editing.  Students will additionally explore the ways film, digital video, performance art, installation, and other time-based media may interact. (Same as DAN 306 and THE 306)",IMAMJ,,
99326,REL-250-A,Living Religions,4,,S.Hurley,8/31/16 0:00,12/15/16 0:00,A,"Course can only fulfill either Rel or HE gen ed req, not both.","08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 08:00AM - 09:00AM, Ockham House, Room 103","This course explores the ways religion constitutes a vital force in the 21st century. It explores questions such as: what is religion, how can we study religion, why does religion appeal to people in an age of science, and how does religion facilitate personal and social transformation? The course integrates field trips, critical analysis, literature and films, the study of religious art, and theoretical reflection in order to examine the role religion plays in today's world. Particular emphasis will be given to religious worldviews, practices, art, and ethics. While the course focuses on the phenomenon of religion in general rather than individual religious traditions, the course addresses religious diversity worldwide as well as in the Midwest.","HE,INTCL,REL,PBK",,"REL 101, 111, or 112."
98864,MATH-456-A,Functions Of Complex Variable,4,,,8/31/16 0:00,12/15/16 0:00,P,,,"What happens when calculus is extended to functions of a complex variable? Geometry and analysis combine to produce beautiful theorems and surprising applications. Topics include complex numbers, limits and derivatives of complex functions, Cauchy-Riemann equations, harmonic functions, contour integrals, the Cauchy integral formula, Taylor and Laurent series, residues, and conformal mappings with applications in physical sciences. Offered in alternate years.","QUANT,PBK",,
99476,ECON-262-A,Development Economics,4,,S.Holland,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 12:45PM - 02:15PM, Olin, Room 107","This course focuses on the issues facing developing nations. We will use both theoretical and empirical methods to address questions such as: What does it mean to ""develop?"" Why does so much of the world's population live in extreme poverty? What are their lives like? What can be done to speed development?","HBSSM,INTCL,PBK",,ECON 130.
99467,FCUL-239-A,Special Topic: Putin's Russia,4,,L.Iudin-Nelson,8/31/16 0:00,12/15/16 0:00,A,"Open to first-year students.  Students who have completed Russ 202 may register for Russ 239, in which extra coursework will be completed in Russian.  The course counts towards the Russian Studies minor and major.","08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 11:00AM - 12:00PM, Main, Room 211","This course will examine the many challenges Russia currently faces in its domestic and international spheres at the current time, given the rapid economic, social and political changes since the fall of the USSR in 1991. We will focus on the historical background of the collapse of the Soviet Union and the roles of former President Boris Yeltsin and current President Vladimir Putin. Specific attention will be given to timely current events such as the unstable situation in Ukraine; the Chechen Wars, terrorism and ethnic strife in the Caucasus area; control of media; political dissent; anti-gay legislation; and the role of the Orthodox Church. The course is taught in English. Students who have completed RUS 202 may register for the course as RUS 239, and additional coursework will be completed in Russian. Either FCUL or RUS 239 will count as one elective towards the Russian Studies major or minor. No prerequisite. (Hist, Intcl)","HIST,INTCL,PBK",,
