,course_id,section_name,meeting_id,building_abb,room,monday,tuesday,wednesday,thursday,friday,saturday,sunday,frequency,section_status_x,days,section_title,min_credits,faculty_name,section_status_y,meeting_info,course_description,building_names,faculty_first,faculty_last,division,department_abbreviation,department_name,course_num,seven_week,term,start_date,end_date,start_time,end_time,gen_ed_abb,gen_ed_names,same_as,max_credits,also_fulfills,section_comments,pre_reqs,co_reqs,lab
3053,112,PE-110-B01,58212.0,ARR,ARR,,Y,,Y,,,,W,A,TR,Skill: Archery,1,J.O'Gara,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 01:30PM - 02:30PM, Arranged, Room ARR",,To be Announced,J,O'Gara,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,14:30,16:00,SKL,Skills Course,,0.0,,,,,
3054,112,PE-110-B01,58212.0,ARR,ARR,,Y,,Y,,,,W,A,TR,Skill: Mountain Biking,1,J.O'Gara,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 11:00AM - 12:30PM, Regents Center, Room LBYS",,To be Announced,J,O'Gara,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,14:30,16:00,SKL,Skills Course,,0.0,,Student needs own working mt. bike and helmet.,,,
3055,112,PE-110-B01,58212.0,ARR,ARR,,Y,,Y,,,,W,A,TR,Team Sports,1,A.Bailey,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 11:00AM - 12:00PM, Regents Center, Room GYM",,To be Announced,A,Bailey,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,14:30,16:00,SKL,Skills Course,,0.0,,"Sand Volleyball, Kickball, Soccer, Basketball, Team Handball",,,
3056,112,PE-110-B01,58212.0,ARR,ARR,,Y,,Y,,,,W,A,TR,Skill: Swimming Fitness,1,L.Huber,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 08:00AM - 09:00AM, Regents Center, Room POOL",,To be Announced,L,Huber,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,14:30,16:00,SKL,Skills Course,,0.0,,,,,
3057,112,PE-110-B01,58212.0,ARR,ARR,,Y,,Y,,,,W,A,TR,Skill:Yoga I,1,S.Hornbacher,A,"09/03/2015-10/22/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 12:45PM - 02:15PM, Regents Center, Room DS",,To be Announced,S,Hornbacher,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,14:30,16:00,SKL,Skills Course,,0.0,,"A brief introduction to yoga philosophy, basic yoga postures and beginning breathing exercises.  Must be able to work physically for 1 1/2 hours.",,,
3058,112,PE-110-B01,58212.0,ARR,ARR,,Y,,Y,,,,W,A,TR,Skill:Fly Fishing,1,R.Jaeger,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 02:30PM - 04:00PM, Arranged, Room ARR",,To be Announced,R,Jaeger,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,14:30,16:00,SKL,Skills Course,,0.0,,$85 fee and cost of fishing license.,,,
3059,112,PE-110-B01,58212.0,ARR,ARR,,Y,,Y,,,,W,A,TR,Skill:Rock Climbing,1,S.Pasche,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 11:00AM - 12:30PM, Regents Center, Room LGND",,To be Announced,S,Pasche,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,14:30,16:00,SKL,Skills Course,,0.0,,,,,
3060,112,PE-110-B01,58212.0,ARR,ARR,,Y,,Y,,,,W,A,TR,Skill:Pilates,1,D.Kohut,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 09:15AM - 10:15AM, Regents Center, Room DS",,To be Announced,D,Kohut,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,14:30,16:00,SKL,Skills Course,,0.0,,,,,
3061,112,PE-110-B01,58212.0,ARR,ARR,,Y,,Y,,,,W,A,TR,Skill:Ropes Course,1,J.Boeke,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 11:00AM - 12:30PM, Regents Center, Room GYMN",,To be Announced,J,Boeke,Sciences,PE,Physical Education,110,1,Fall 2015,9/2/2015,10/23/2015,14:30,16:00,SKL,Skills Course,,0.0,,,,,
3062,112,PE-110-C01,58213.0,REGE,GYM,Y,,Y,,Y,,,W,A,MWF,Racquet Sports,1,A.Strand,A,"10/26/2015-12/17/2015 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 08:00AM - 09:00AM, Regents Center, Room GYM",,Regents Center,A,Strand,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,8:00,9:00,SKL,Skills Course,,0.0,,"Badminton, Pickleball, Racquetball",,,
3063,112,PE-110-C01,58213.0,REGE,GYM,Y,,Y,,Y,,,W,A,MWF,Skill: Racquetball,1,A.Strand,A,"10/26/2015-12/17/2015 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 11:00AM - 12:00PM, Regents Center, Room RCBL",,Regents Center,A,Strand,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,8:00,9:00,SKL,Skills Course,,0.0,,,,,
3064,112,PE-110-C01,58213.0,REGE,GYM,Y,,Y,,Y,,,W,A,MWF,Skill:Tennis,1,A.Strand,A,"10/26/2015-12/17/2015 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 09:15AM - 10:15AM, Regents Center, Room SRC",,Regents Center,A,Strand,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,8:00,9:00,SKL,Skills Course,,0.0,,,,,
3065,112,PE-110-C01,58213.0,REGE,GYM,Y,,Y,,Y,,,W,A,MWF,Skill:Pilates,1,D.Kohut,A,"10/26/2015-12/17/2015 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 09:15AM - 10:15AM, Regents Center, Room DS",,Regents Center,D,Kohut,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,8:00,9:00,SKL,Skills Course,,0.0,,,,,
3066,112,PE-110-C01,58213.0,REGE,GYM,Y,,Y,,Y,,,W,A,MWF,Skill:Yoga II,1,S.Hornbacher,A,"10/27/2015-12/10/2015 PE Skills - 2nd 7 Weeks Tuesday, Thursday 12:45PM - 02:15PM, Regents Center, Room DS",,Regents Center,S,Hornbacher,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,8:00,9:00,SKL,Skills Course,,0.0,,"Refinement of postures from Yoga I, with addition of inverted poses.  Class will move at a quicker pace and build on Yoga I class.  Must be able to work physically for 1 1/2 hours.",,,
3067,112,PE-110-C01,58213.0,REGE,GYM,Y,,Y,,Y,,,W,A,MWF,Skl:Low Impact Aerobics,1,C.Garcia-Prats,A,"10/26/2015-12/17/2015 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 11:00AM - 12:00PM, Regents Center, Room GYMA",,Regents Center,C,Garcia-Prats,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,8:00,9:00,SKL,Skills Course,,0.0,,"Students will engage in a variety of low impact aerobic exercises that involve rhythmic, continuous movements that exercise large muscle groups.  These exercises are performed with one foot on the floor at all times.  Expect pool workouts, a swimsuit is required (one piece for females).",,,
3068,112,PE-110-C01,58214.0,REGE,DS,Y,,Y,,Y,,,W,A,MWF,Racquet Sports,1,A.Strand,A,"10/26/2015-12/17/2015 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 08:00AM - 09:00AM, Regents Center, Room GYM",,Regents Center,A,Strand,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,9:15,10:15,SKL,Skills Course,,0.0,,"Badminton, Pickleball, Racquetball",,,
3069,112,PE-110-C01,58214.0,REGE,DS,Y,,Y,,Y,,,W,A,MWF,Skill: Racquetball,1,A.Strand,A,"10/26/2015-12/17/2015 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 11:00AM - 12:00PM, Regents Center, Room RCBL",,Regents Center,A,Strand,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,9:15,10:15,SKL,Skills Course,,0.0,,,,,
3070,112,PE-110-C01,58214.0,REGE,DS,Y,,Y,,Y,,,W,A,MWF,Skill:Tennis,1,A.Strand,A,"10/26/2015-12/17/2015 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 09:15AM - 10:15AM, Regents Center, Room SRC",,Regents Center,A,Strand,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,9:15,10:15,SKL,Skills Course,,0.0,,,,,
3071,112,PE-110-C01,58214.0,REGE,DS,Y,,Y,,Y,,,W,A,MWF,Skill:Pilates,1,D.Kohut,A,"10/26/2015-12/17/2015 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 09:15AM - 10:15AM, Regents Center, Room DS",,Regents Center,D,Kohut,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,9:15,10:15,SKL,Skills Course,,0.0,,,,,
3072,112,PE-110-C01,58214.0,REGE,DS,Y,,Y,,Y,,,W,A,MWF,Skill:Yoga II,1,S.Hornbacher,A,"10/27/2015-12/10/2015 PE Skills - 2nd 7 Weeks Tuesday, Thursday 12:45PM - 02:15PM, Regents Center, Room DS",,Regents Center,S,Hornbacher,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,9:15,10:15,SKL,Skills Course,,0.0,,"Refinement of postures from Yoga I, with addition of inverted poses.  Class will move at a quicker pace and build on Yoga I class.  Must be able to work physically for 1 1/2 hours.",,,
3073,112,PE-110-C01,58214.0,REGE,DS,Y,,Y,,Y,,,W,A,MWF,Skl:Low Impact Aerobics,1,C.Garcia-Prats,A,"10/26/2015-12/17/2015 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 11:00AM - 12:00PM, Regents Center, Room GYMA",,Regents Center,C,Garcia-Prats,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,9:15,10:15,SKL,Skills Course,,0.0,,"Students will engage in a variety of low impact aerobic exercises that involve rhythmic, continuous movements that exercise large muscle groups.  These exercises are performed with one foot on the floor at all times.  Expect pool workouts, a swimsuit is required (one piece for females).",,,
3074,112,PE-110-C01,58215.0,REGE,SRC,Y,,Y,,Y,,,W,A,MWF,Racquet Sports,1,A.Strand,A,"10/26/2015-12/17/2015 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 08:00AM - 09:00AM, Regents Center, Room GYM",,Regents Center,A,Strand,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,9:15,10:15,SKL,Skills Course,,0.0,,"Badminton, Pickleball, Racquetball",,,
3075,112,PE-110-C01,58215.0,REGE,SRC,Y,,Y,,Y,,,W,A,MWF,Skill: Racquetball,1,A.Strand,A,"10/26/2015-12/17/2015 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 11:00AM - 12:00PM, Regents Center, Room RCBL",,Regents Center,A,Strand,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,9:15,10:15,SKL,Skills Course,,0.0,,,,,
3076,112,PE-110-C01,58215.0,REGE,SRC,Y,,Y,,Y,,,W,A,MWF,Skill:Tennis,1,A.Strand,A,"10/26/2015-12/17/2015 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 09:15AM - 10:15AM, Regents Center, Room SRC",,Regents Center,A,Strand,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,9:15,10:15,SKL,Skills Course,,0.0,,,,,
3077,112,PE-110-C01,58215.0,REGE,SRC,Y,,Y,,Y,,,W,A,MWF,Skill:Pilates,1,D.Kohut,A,"10/26/2015-12/17/2015 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 09:15AM - 10:15AM, Regents Center, Room DS",,Regents Center,D,Kohut,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,9:15,10:15,SKL,Skills Course,,0.0,,,,,
3078,112,PE-110-C01,58215.0,REGE,SRC,Y,,Y,,Y,,,W,A,MWF,Skill:Yoga II,1,S.Hornbacher,A,"10/27/2015-12/10/2015 PE Skills - 2nd 7 Weeks Tuesday, Thursday 12:45PM - 02:15PM, Regents Center, Room DS",,Regents Center,S,Hornbacher,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,9:15,10:15,SKL,Skills Course,,0.0,,"Refinement of postures from Yoga I, with addition of inverted poses.  Class will move at a quicker pace and build on Yoga I class.  Must be able to work physically for 1 1/2 hours.",,,
3079,112,PE-110-C01,58215.0,REGE,SRC,Y,,Y,,Y,,,W,A,MWF,Skl:Low Impact Aerobics,1,C.Garcia-Prats,A,"10/26/2015-12/17/2015 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 11:00AM - 12:00PM, Regents Center, Room GYMA",,Regents Center,C,Garcia-Prats,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,9:15,10:15,SKL,Skills Course,,0.0,,"Students will engage in a variety of low impact aerobic exercises that involve rhythmic, continuous movements that exercise large muscle groups.  These exercises are performed with one foot on the floor at all times.  Expect pool workouts, a swimsuit is required (one piece for females).",,,
3080,112,PE-110-C01,58216.0,REGE,GYMA,Y,,Y,,Y,,,W,A,MWF,Racquet Sports,1,A.Strand,A,"10/26/2015-12/17/2015 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 08:00AM - 09:00AM, Regents Center, Room GYM",,Regents Center,A,Strand,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,11:00,12:00,SKL,Skills Course,,0.0,,"Badminton, Pickleball, Racquetball",,,
3081,112,PE-110-C01,58216.0,REGE,GYMA,Y,,Y,,Y,,,W,A,MWF,Skill: Racquetball,1,A.Strand,A,"10/26/2015-12/17/2015 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 11:00AM - 12:00PM, Regents Center, Room RCBL",,Regents Center,A,Strand,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,11:00,12:00,SKL,Skills Course,,0.0,,,,,
3082,112,PE-110-C01,58216.0,REGE,GYMA,Y,,Y,,Y,,,W,A,MWF,Skill:Tennis,1,A.Strand,A,"10/26/2015-12/17/2015 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 09:15AM - 10:15AM, Regents Center, Room SRC",,Regents Center,A,Strand,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,11:00,12:00,SKL,Skills Course,,0.0,,,,,
3083,112,PE-110-C01,58216.0,REGE,GYMA,Y,,Y,,Y,,,W,A,MWF,Skill:Pilates,1,D.Kohut,A,"10/26/2015-12/17/2015 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 09:15AM - 10:15AM, Regents Center, Room DS",,Regents Center,D,Kohut,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,11:00,12:00,SKL,Skills Course,,0.0,,,,,
3084,112,PE-110-C01,58216.0,REGE,GYMA,Y,,Y,,Y,,,W,A,MWF,Skill:Yoga II,1,S.Hornbacher,A,"10/27/2015-12/10/2015 PE Skills - 2nd 7 Weeks Tuesday, Thursday 12:45PM - 02:15PM, Regents Center, Room DS",,Regents Center,S,Hornbacher,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,11:00,12:00,SKL,Skills Course,,0.0,,"Refinement of postures from Yoga I, with addition of inverted poses.  Class will move at a quicker pace and build on Yoga I class.  Must be able to work physically for 1 1/2 hours.",,,
3085,112,PE-110-C01,58216.0,REGE,GYMA,Y,,Y,,Y,,,W,A,MWF,Skl:Low Impact Aerobics,1,C.Garcia-Prats,A,"10/26/2015-12/17/2015 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 11:00AM - 12:00PM, Regents Center, Room GYMA",,Regents Center,C,Garcia-Prats,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,11:00,12:00,SKL,Skills Course,,0.0,,"Students will engage in a variety of low impact aerobic exercises that involve rhythmic, continuous movements that exercise large muscle groups.  These exercises are performed with one foot on the floor at all times.  Expect pool workouts, a swimsuit is required (one piece for females).",,,
3086,112,PE-110-C01,58218.0,REGE,RCBL,Y,,Y,,Y,,,W,A,MWF,Racquet Sports,1,A.Strand,A,"10/26/2015-12/17/2015 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 08:00AM - 09:00AM, Regents Center, Room GYM",,Regents Center,A,Strand,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,11:00,12:00,SKL,Skills Course,,0.0,,"Badminton, Pickleball, Racquetball",,,
3087,112,PE-110-C01,58218.0,REGE,RCBL,Y,,Y,,Y,,,W,A,MWF,Skill: Racquetball,1,A.Strand,A,"10/26/2015-12/17/2015 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 11:00AM - 12:00PM, Regents Center, Room RCBL",,Regents Center,A,Strand,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,11:00,12:00,SKL,Skills Course,,0.0,,,,,
3088,112,PE-110-C01,58218.0,REGE,RCBL,Y,,Y,,Y,,,W,A,MWF,Skill:Tennis,1,A.Strand,A,"10/26/2015-12/17/2015 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 09:15AM - 10:15AM, Regents Center, Room SRC",,Regents Center,A,Strand,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,11:00,12:00,SKL,Skills Course,,0.0,,,,,
3089,112,PE-110-C01,58218.0,REGE,RCBL,Y,,Y,,Y,,,W,A,MWF,Skill:Pilates,1,D.Kohut,A,"10/26/2015-12/17/2015 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 09:15AM - 10:15AM, Regents Center, Room DS",,Regents Center,D,Kohut,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,11:00,12:00,SKL,Skills Course,,0.0,,,,,
3090,112,PE-110-C01,58218.0,REGE,RCBL,Y,,Y,,Y,,,W,A,MWF,Skill:Yoga II,1,S.Hornbacher,A,"10/27/2015-12/10/2015 PE Skills - 2nd 7 Weeks Tuesday, Thursday 12:45PM - 02:15PM, Regents Center, Room DS",,Regents Center,S,Hornbacher,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,11:00,12:00,SKL,Skills Course,,0.0,,"Refinement of postures from Yoga I, with addition of inverted poses.  Class will move at a quicker pace and build on Yoga I class.  Must be able to work physically for 1 1/2 hours.",,,
3091,112,PE-110-C01,58218.0,REGE,RCBL,Y,,Y,,Y,,,W,A,MWF,Skl:Low Impact Aerobics,1,C.Garcia-Prats,A,"10/26/2015-12/17/2015 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 11:00AM - 12:00PM, Regents Center, Room GYMA",,Regents Center,C,Garcia-Prats,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,11:00,12:00,SKL,Skills Course,,0.0,,"Students will engage in a variety of low impact aerobic exercises that involve rhythmic, continuous movements that exercise large muscle groups.  These exercises are performed with one foot on the floor at all times.  Expect pool workouts, a swimsuit is required (one piece for females).",,,
3092,112,PE-110-C01,58219.0,REGE,DS,,Y,,Y,,,,W,A,TR,Racquet Sports,1,A.Strand,A,"10/26/2015-12/17/2015 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 08:00AM - 09:00AM, Regents Center, Room GYM",,Regents Center,A,Strand,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,12:45,14:15,SKL,Skills Course,,0.0,,"Badminton, Pickleball, Racquetball",,,
3093,112,PE-110-C01,58219.0,REGE,DS,,Y,,Y,,,,W,A,TR,Skill: Racquetball,1,A.Strand,A,"10/26/2015-12/17/2015 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 11:00AM - 12:00PM, Regents Center, Room RCBL",,Regents Center,A,Strand,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,12:45,14:15,SKL,Skills Course,,0.0,,,,,
3094,112,PE-110-C01,58219.0,REGE,DS,,Y,,Y,,,,W,A,TR,Skill:Tennis,1,A.Strand,A,"10/26/2015-12/17/2015 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 09:15AM - 10:15AM, Regents Center, Room SRC",,Regents Center,A,Strand,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,12:45,14:15,SKL,Skills Course,,0.0,,,,,
3095,112,PE-110-C01,58219.0,REGE,DS,,Y,,Y,,,,W,A,TR,Skill:Pilates,1,D.Kohut,A,"10/26/2015-12/17/2015 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 09:15AM - 10:15AM, Regents Center, Room DS",,Regents Center,D,Kohut,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,12:45,14:15,SKL,Skills Course,,0.0,,,,,
3096,112,PE-110-C01,58219.0,REGE,DS,,Y,,Y,,,,W,A,TR,Skill:Yoga II,1,S.Hornbacher,A,"10/27/2015-12/10/2015 PE Skills - 2nd 7 Weeks Tuesday, Thursday 12:45PM - 02:15PM, Regents Center, Room DS",,Regents Center,S,Hornbacher,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,12:45,14:15,SKL,Skills Course,,0.0,,"Refinement of postures from Yoga I, with addition of inverted poses.  Class will move at a quicker pace and build on Yoga I class.  Must be able to work physically for 1 1/2 hours.",,,
3097,112,PE-110-C01,58219.0,REGE,DS,,Y,,Y,,,,W,A,TR,Skl:Low Impact Aerobics,1,C.Garcia-Prats,A,"10/26/2015-12/17/2015 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 11:00AM - 12:00PM, Regents Center, Room GYMA",,Regents Center,C,Garcia-Prats,Sciences,PE,Physical Education,110,2,Fall 2015,10/26/2015,12/17/2015,12:45,14:15,SKL,Skills Course,,0.0,,"Students will engage in a variety of low impact aerobic exercises that involve rhythmic, continuous movements that exercise large muscle groups.  These exercises are performed with one foot on the floor at all times.  Expect pool workouts, a swimsuit is required (one piece for females).",,,
3098,357,EDUC-385-A,58217.0,JENS,SPER,Y,,Y,,Y,,,W,A,MWF,Mid & HIgh Sch Jazz Mth,2,J.Guzman,A,"10/26/2015-12/17/2015 Lecture - Second 7 Weeks Monday, Wednesday, Friday 08:00AM - 09:00AM, Jenson Noble Hall of Music, Room SPER","This course explores the purposes of jazz education, a history of jazz and jazz education, types of jazz ensembles, instrumentations, recruitment and audition methods for the jazz program. Students will lean fundamentals of improvisation and to play the instruments of the rhythm section.",Jenson-Noble Hall of Music,J,Guzman,Social Sciences,EDUC,Education,385,2,Fall 2015,10/26/2015,12/17/2015,8:00,9:00,,,,0.0,,Second seven weeks.,,,
3099,358,EDUC-390-A,58220.0,JENS,SPER,Y,,Y,,Y,,,W,A,MWF,Mid Sch & H Sch Con Bnd Mth,2,J.Guzman,A,"09/02/2015-10/23/2015 Lecture - First 7 Weeks Monday, Wednesday, Friday 08:00AM - 09:00AM, Jenson Noble Hall of Music, Room SPER","This course explores formal wind ensembles including types, styles and instrumentation. Instrument transposition, maintenance and repair are studied as well as traditional set up, seating arrangements and ensemble voicings. Middle and high school band literature are studied, rehearsed and conducted with Luther ensembles. ",Jenson-Noble Hall of Music,J,Guzman,Social Sciences,EDUC,Education,390,1,Fall 2015,9/2/2015,10/23/2015,8:00,9:00,,,,0.0,,First seven weeks.,,,
3100,111,PE-100-B01,58221.0,REGE,SRC,,Y,,Y,,,,W,A,TR,Personal Fitness and Wellness,1,C.Padilla,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 08:00AM - 09:30AM, Regents Center, Room SRC (more)...","This course will focus on the knowledge and skills necessary for developing and maintaining a healthy, physically active lifestyle throughout one's lifespan.  General topics include major health issues such as physical fitness, nutrition, stress management, substance abuse and disease prevention.  Students will participate in both lecture and activity during each week.",Regents Center,C,Padilla,Sciences,PE,Physical Education,100,1,Fall 2015,9/2/2015,10/23/2015,8:00,9:30,WEL,Wellness Course,,0.0,,Class meets in Olin 102 the first day.,,,
3101,111,PE-100-B01,58222.0,OLIN,102,,,,Y,,,,W,A,R,Personal Fitness and Wellness,1,C.Padilla,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 08:00AM - 09:30AM, Regents Center, Room SRC (more)...","This course will focus on the knowledge and skills necessary for developing and maintaining a healthy, physically active lifestyle throughout one's lifespan.  General topics include major health issues such as physical fitness, nutrition, stress management, substance abuse and disease prevention.  Students will participate in both lecture and activity during each week.",Olin,C,Padilla,Sciences,PE,Physical Education,100,1,Fall 2015,9/2/2015,10/23/2015,8:00,9:30,WEL,Wellness Course,,0.0,,Class meets in Olin 102 the first day.,,,
3102,354,EDUC-371-A,58223.0,CART,217,Y,,Y,,Y,,,W,A,MWF,Elem Gen Music Methods,4,"L.Martin,J.Wilson",A,"09/02/2015-12/17/2015 Lecture Monday, Wednesday, Friday 09:15AM - 10:15AM, Center for the Arts, Room 217","Survey of the K-5 general music program. Study of the music student, content, materials, and methods of instruction. Includes Orff and Kodaly approaches, technology, and classroom management. This course provides practical experience in elementary general music methods through a teaching partnership with area schools. Required of all music education minors.",Center for the Arts,"L, J","Martin, Wilson",Social Sciences,EDUC,Education,371,0,Fall 2015,9/2/2015,12/17/2015,9:15,10:15,,,,0.0,,Sign up for lecture and lab.,,,['EDUC-371L-A']
3103,111,PE-100-B03,58224.0,REGE,SRC,,Y,,Y,,,,W,A,TR,Personal Fitness and Wellness,1,I.Hammerly,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 08:00AM - 09:30AM, Regents Center, Room SRC (more)...","This course will focus on the knowledge and skills necessary for developing and maintaining a healthy, physically active lifestyle throughout one's lifespan.  General topics include major health issues such as physical fitness, nutrition, stress management, substance abuse and disease prevention.  Students will participate in both lecture and activity during each week.",Regents Center,I,Hammerly,Sciences,PE,Physical Education,100,1,Fall 2015,9/2/2015,10/23/2015,8:00,9:30,WEL,Wellness Course,,0.0,,Class meets in Olin 102 the first day.,,,
3104,111,PE-100-B03,58225.0,OLIN,102,,,,Y,,,,W,A,R,Personal Fitness and Wellness,1,I.Hammerly,A,"09/02/2015-10/23/2015 PE Skills - 1st 7 Weeks Tuesday, Thursday 08:00AM - 09:30AM, Regents Center, Room SRC (more)...","This course will focus on the knowledge and skills necessary for developing and maintaining a healthy, physically active lifestyle throughout one's lifespan.  General topics include major health issues such as physical fitness, nutrition, stress management, substance abuse and disease prevention.  Students will participate in both lecture and activity during each week.",Olin,I,Hammerly,Sciences,PE,Physical Education,100,1,Fall 2015,9/2/2015,10/23/2015,8:00,9:30,WEL,Wellness Course,,0.0,,Class meets in Olin 102 the first day.,,,
